1	Setup phase	2021-11-18 14:28:01.372360	0.04887723922729492	
2	Release Phase Started	2021-11-18 14:28:02.542690	1.2192142009735107	
3	Landing phase	2021-11-18 14:28:08.342695	7.019512414932251	
4	Melting phase start	2021-11-18 14:28:15.352390	14.028907775878906	
5	Paraavo phase start	2021-11-18 14:28:26.122408	24.798935413360596	
6	panorama shooting phase start	2021-11-18 14:28:35.102438	33.7789568901062	
7	GPSrun phase start	2021-11-18 14:29:58.382100	117.05868530273438	
8	image run phase start	2021-11-18 14:32:16.042488	254.71900486946106	
9	panorama composition phase start	2021-11-18 14:33:38.992319	337.6688313484192	
