2021-11-20 14:29:55.139936	125.83692646026611	(52749.0, 35.412618, 138.593132, 899.2, 38.9)	19.1485	915.3462	37.0904	875.5383	0	0	
2021-11-20 14:29:56.259376	126.95663189888	(52955.0, 35.41276, 138.593235, 907.9, 38.9)	19.1536	915.3533	37.1137	875.4857	0	0	
2021-11-20 14:29:58.391015	129.0880002975464	(52956.0, 35.41276, 138.593235, 907.9, 38.9)	19.1485	915.3187	37.1489	875.7996	0	0	
2021-11-20 14:29:59.509336	130.20632123947144	(52957.0, 35.41276, 138.593235, 907.9, 38.9)	19.1383	915.3319	37.1548	875.6436	0	0	
2021-11-20 14:30:00.640610	131.33760285377502	(52957.0, 35.41276, 138.593235, 0.0, 0.0)	19.1332	915.4071	37.1666	874.9123	0	0	
2021-11-20 14:30:01.769393	132.4664499759674	(52958.0, 35.41276, 138.593235, 907.9, 38.9)	19.1332	915.3522	37.1958	875.4349	0	0	
2021-11-20 14:30:02.889358	133.58634877204895	(52956.0, 35.41276, 138.593235, 0.0, 0.0)	19.1281	915.3451	37.19	875.4876	0	0	
2021-11-20 14:30:04.011246	134.70823097229004	(52959.0, 35.412762, 138.593233, 907.8, 38.9)	19.1281	915.3451	37.2193	875.4876	0	0	
2021-11-20 14:30:05.129372	135.8263578414917	(52957.0, 35.41276, 138.593235, 0.0, 0.0)	19.123	915.3379	37.2252	875.5402	0	0	
2021-11-20 14:30:06.249315	136.94630527496338	(53000.0, 35.412762, 138.593232, 907.8, 38.9)	19.1128	915.2688	37.2369	876.1681	0	0	
2021-11-20 14:30:07.369705	138.06669425964355	(53001.0, 35.412762, 138.59323, 907.8, 38.9)	19.123	915.3928	37.2603	875.0176	0	0	
2021-11-20 14:30:08.489492	139.18648481369019	(53008.0, 35.412758, 138.593225, 907.7, 38.9)	19.1128	915.2962	37.2545	875.9068	0	0	
2021-11-20 14:30:09.609383	140.30637383460999	(53008.0, 35.412758, 138.593225, 0.0, 0.0)	19.1128	915.3511	37.3013	875.3842	0	0	
2021-11-20 14:30:10.739365	141.43635034561157	(53009.0, 35.412758, 138.593225, 0.0, 0.0)	19.1128	915.3785	37.2955	875.1229	0	0	
2021-11-20 14:30:11.859448	142.55643391609192	(53010.0, 35.412758, 138.593225, 907.7, 38.9)	19.1128	915.3511	37.313	875.3842	0	0	
2021-11-20 14:30:12.979348	143.67633867263794	(53011.0, 35.412758, 138.593225, 907.7, 38.9)	19.1026	915.3643	37.3248	875.2282	0	0	
2021-11-20 14:30:14.099386	144.79637813568115	(53008.0, 35.412758, 138.593225, 0.0, 0.0)	19.1026	915.3643	37.3365	875.2282	0	0	
2021-11-20 14:30:15.219392	145.9163842201233	(53012.0, 35.412758, 138.593225, 907.7, 38.9)	19.1026	915.3094	37.1434	875.7508	0	0	
2021-11-20 14:30:16.339289	147.03628182411194	(53011.0, 35.412758, 138.593225, 0.0, 0.0)	19.1026	915.3368	37.3657	875.4895	0	0	
2021-11-20 14:30:17.461350	148.15833592414856	(53013.0, 35.412758, 138.593225, 907.7, 38.9)	19.0924	915.4049	37.3717	874.811	0	0	
2021-11-20 14:30:18.579343	149.27632880210876	(53014.0, 35.412757, 138.593223, 907.7, 38.9)	19.0873	915.288	37.3834	875.9087	0	0	
2021-11-20 14:30:19.699329	150.39631509780884	(53008.0, 35.412758, 138.593225, 0.0, 0.0)	19.0873	915.3155	37.3951	875.6474	0	0	
2021-11-20 14:30:20.819373	151.51636505126953	(53016.0, 35.412755, 138.593222, 907.7, 38.9)	19.072	915.3215	37.4303	875.544	0	0	
2021-11-20 14:30:21.939406	152.63639569282532	(53016.0, 35.412755, 138.593222, 0.0, 0.0)	19.0771	915.3286	37.4244	875.4914	0	0	
2021-11-20 14:30:23.079375	153.77636098861694	(53022.0, 35.412752, 138.593223, 907.7, 38.9)	19.0873	915.3155	37.4361	875.6474	0	0	
2021-11-20 14:30:24.199357	154.896342754364	(53022.0, 35.412752, 138.593223, 907.7, 38.9)	19.0822	915.3906	37.4302	874.9163	0	0	
2021-11-20 14:30:25.319308	156.01629304885864	(53024.0, 35.412752, 138.593225, 907.7, 38.9)	19.072	915.3763	37.4537	875.0216	0	0	
2021-11-20 14:30:26.439372	157.13636088371277	(53022.0, 35.412752, 138.593223, 907.7, 38.9)	19.0771	915.3561	37.4771	875.2302	0	0	
2021-11-20 14:30:27.569419	158.26640963554382	(53024.0, 35.412752, 138.593225, 907.7, 38.9)	19.0669	915.3418	37.4771	875.3354	0	0	
2021-11-20 14:30:28.701345	159.39832878112793	(53025.0, 35.412752, 138.593225, 907.7, 38.9)	19.0822	915.3358	37.477	875.4388	0	0	
2021-11-20 14:30:29.819324	160.51630878448486	(53026.0, 35.412752, 138.593223, 907.7, 38.9)	19.072	915.3215	37.5005	875.544	0	0	
2021-11-20 14:30:30.939328	161.63631319999695	(53028.0, 35.412752, 138.59322, 907.7, 38.9)	19.072	915.2666	37.4947	876.0665	0	0	
2021-11-20 14:30:32.069336	162.76632118225098	(53022.0, 35.412752, 138.593223, 907.7, 38.9)	19.072	915.3215	37.5181	875.544	0	0	
2021-11-20 14:30:33.189396	163.886385679245	(53029.0, 35.412752, 138.593218, 907.7, 38.9)	19.0669	915.3144	37.5239	875.5967	0	0	
2021-11-20 14:30:34.319353	165.0163447856903	(53034.0, 35.412753, 138.593213, 907.7, 38.9)	19.0567	915.3824	37.5299	874.9183	0	0	
2021-11-20 14:30:35.459287	166.1562716960907	(53034.0, 35.412753, 138.593213, 0.0, 0.0)	19.0669	915.3966	37.559	874.813	0	0	
2021-11-20 14:30:36.589346	167.2863380908966	(53035.0, 35.412753, 138.593212, 0.0, 0.0)	19.0618	915.4169	37.5649	874.6045	0	0	
2021-11-20 14:30:37.709502	168.406494140625	(53036.0, 35.412753, 138.593212, 907.7, 38.9)	19.0516	915.3204	37.5767	875.4933	0	0	
2021-11-20 14:30:38.829371	169.52636075019836	(53035.0, 35.412753, 138.593212, 0.0, 0.0)	19.0414	915.3336	37.5826	875.3374	0	0	
2021-11-20 14:30:39.959314	170.6563012599945	(53037.0, 35.412753, 138.59321, 0.0, 0.0)	19.0414	915.3336	37.6002	875.3374	0	0	
2021-11-20 14:30:41.089325	171.78631019592285	(53036.0, 35.412753, 138.593212, 0.0, 0.0)	19.0465	915.3407	37.6118	875.2848	0	0	
2021-11-20 14:30:42.209677	172.9066677093506	(53038.0, 35.412752, 138.59321, 907.6, 38.9)	19.0363	915.3264	37.606	875.39	0	0	
2021-11-20 14:30:43.329481	174.02647304534912	(53034.0, 35.412753, 138.593213, 0.0, 0.0)	19.0414	915.3061	37.606	875.5986	0	0	
2021-11-20 14:30:44.449368	175.1463577747345	(53040.0, 35.412753, 138.59321, 0.0, 0.0)	19.0363	915.2716	37.6294	875.9124	0	0	
2021-11-20 14:30:45.589283	176.28626823425293	(53041.0, 35.412755, 138.59321, 907.5, 38.9)	19.0312	915.2645	37.6353	875.965	0	0	
2021-11-20 14:30:46.709423	177.40647435188293	(53036.0, 35.412753, 138.593212, 0.0, 0.0)	19.0312	915.3193	37.6412	875.4426	0	0	
2021-11-20 14:30:47.829698	178.52669095993042	(53036.0, 35.412753, 138.593212, 0.0, 0.0)	19.0261	915.3396	37.6763	875.2341	0	0	
2021-11-20 14:30:48.949388	179.64637923240662	(53043.0, 35.412757, 138.593212, 907.4, 38.9)	19.0261	915.3122	37.6763	875.4953	0	0	
