2021-11-17 13:16:15.730774	8.15573263168335	(41615.0, 35.920718, 139.910723, 23.9, 39.2)	23.6162	1018.4685	30.46	-46.7339	
2021-11-17 13:16:16.860889	9.285853385925293	(41616.0, 35.920717, 139.910723, 23.9, 39.2)	23.555	1018.5117	30.6213	-47.0919	
2021-11-17 13:16:17.992409	10.417616128921509	(41617.0, 35.920713, 139.91072, 23.9, 39.2)	23.5448	1018.4958	30.7696	-46.955	
2021-11-17 13:16:19.130628	11.555778741836548	(41618.0, 35.920712, 139.91072, 23.9, 39.2)	23.5856	1018.4486	31.0588	-46.5591	
2021-11-17 13:16:20.270766	12.695725440979004	(41619.0, 35.92071, 139.91072, 23.9, 39.2)	23.5397	1018.4602	32.1727	-46.6507	
2021-11-17 13:16:20.950872	13.375829219818115	(41620.0, 35.920708, 139.91072, 0.0, 0.0)	23.5397	1018.3771	32.3207	-45.9432	
2021-11-17 13:16:21.350525	13.77548336982727	(41621.0, 35.920707, 139.91072, 23.8, 39.2)	23.5397	1018.3771	32.3207	-45.9432	
2021-11-17 13:16:22.170525	14.59548282623291	None	23.5193	1018.4561	32.7531	-46.6128	
