2021-11-08 14:56:51.429227	1636351011.4295604	35.921527	139.911328	48.810114275816346	220.9993103480241	
2021-11-08 14:56:52.679514	1636351012.6796257	35.921528	139.911328	48.89391006406598	220.9140078448626	
2021-11-08 14:56:53.929778	1636351013.9298902	35.921527	139.911327	48.750951433052144	220.9192553278226	
2021-11-08 14:56:55.189591	1636351015.189701	35.921527	139.911323	48.51525758353308	220.5970874905631	
2021-11-08 14:56:56.429681	1636351016.430068	35.92153	139.911325	48.88553555559579	220.5038491255903	
2021-11-08 14:56:57.679412	1636351017.6795247	35.921533	139.911323	49.022675180726985	220.0907454891334	
2021-11-08 14:56:58.929466	1636351018.929747	35.921535	139.911328	49.48347390176725	220.32500560723452	
2021-11-08 14:57:00.179643	1636351020.1800447	35.921535	139.911328	49.48347390176725	220.32500560723452	
2021-11-08 14:57:34.289503	1636351054.289613	35.92151	139.911188	39.96808195121738	209.0155710526196	
2021-11-08 14:57:35.539442	1636351055.5395617	35.92151	139.911188	39.96808195121738	209.0155710526196	
2021-11-08 14:57:36.789712	1636351056.7898235	35.92151	139.911187	39.92438301577287	208.90230437449947	
2021-11-08 14:57:38.039568	1636351058.0396786	35.921512	139.911183	39.94641702336128	208.29514266047724	
2021-11-08 14:57:39.289638	1636351059.2897491	35.921512	139.911183	39.94641702336128	208.29514266047724	
2021-11-08 14:57:40.549174	1636351060.5495756	35.921515	139.911175	39.90515911993883	207.15569829473463	
2021-11-08 14:57:41.799737	1636351061.7998514	35.921513	139.911168	39.42205312218243	206.48588812248417	
2021-11-08 14:57:43.049208	1636351063.0495915	35.921513	139.911167	39.38188519962952	206.3683619799244	
2021-11-08 14:58:18.369656	1636351098.3700514	35.921405	139.911198	30.896288351798997	221.0470819084305	
2021-11-08 14:58:19.619872	1636351099.61999	35.921408	139.911187	30.510728721922195	219.23025386864586	
2021-11-08 14:58:20.869963	1636351100.870083	35.921408	139.911177	29.948094860973498	217.89261086279433	
2021-11-08 14:58:22.119187	1636351102.1195803	35.921405	139.911173	29.463786087488536	217.73615846957318	
2021-11-08 14:58:23.359737	1636351103.3598473	35.921402	139.911168	28.924757167835214	217.43278452135866	
2021-11-08 14:58:24.609586	1636351104.6096954	35.921392	139.911155	27.331729331930326	216.89351972176195	
2021-11-08 14:58:27.069380	1636351107.0703535	35.921385	139.91115	26.43986118845131	217.12187199375987	
2021-11-08 14:58:28.319666	1636351108.3197775	35.921372	139.911142	24.855717698005407	217.80149735729339	
2021-11-08 14:58:30.569192	1636351110.5695848	35.921343	139.911125	21.386322537677497	219.8378778591816	
2021-11-08 14:58:34.249180	1636351114.2493575	35.921332	139.911118	20.046596664574043	220.6861466433117	
2021-11-08 14:58:36.699559	1636351116.6996682	35.921288	139.911093	14.946220580927065	226.33729715363611	
2021-11-08 14:58:37.949603	1636351117.9500687	35.921267	139.911082	12.658865417137857	230.86909761616042	
2021-11-08 14:58:40.399438	1636351120.3998175	35.921258	139.911078	11.761321104163827	233.53381939505476	
2021-11-08 14:58:41.639536	1636351121.6396484	35.921233	139.911077	10.273402030961739	245.76895051383877	
2021-11-08 14:58:42.889676	1636351122.889788	35.921225	139.911085	10.625202513210722	251.74266616110188	
2021-11-08 14:58:44.139689	1636351124.1397994	35.92122	139.911095	11.337438212995552	255.8376639862343	
2021-11-08 14:58:45.399365	1636351125.3994765	35.921222	139.911103	12.09187674633871	255.65518371816614	
2021-11-08 14:58:46.649395	1636351126.6497438	35.921227	139.911113	13.107481744546392	254.28300884682412	
2021-11-08 14:58:47.899500	1636351127.8996146	35.921258	139.911148	17.25559006381695	246.10234675851677	
2021-11-08 14:58:49.149535	1636351129.149645	35.921278	139.911165	19.60791808575834	241.98643376939927	
2021-11-08 14:58:50.399310	1636351130.3997128	35.921323	139.911203	25.136993909927366	235.59732366601926	
2021-11-08 14:58:51.649569	1636351131.6496804	35.921353	139.91121	27.642484034330888	230.63824618499677	
2021-11-08 14:58:52.889849	1636351132.8901434	35.921388	139.91122	30.898976509660358	226.12734754034472	
2021-11-08 14:58:54.139371	1636351134.139482	35.921428	139.911223	34.30264027284582	221.09017951701784	
2021-11-08 14:58:55.379583	1636351135.3796942	35.921502	139.911227	41.049358222758435	213.91885345849738	
2021-11-08 14:58:56.619818	1636351136.6199317	35.921523	139.911242	43.73874834221338	213.68722774977078	
2021-11-08 14:58:57.869537	1636351137.8696485	35.921542	139.911255	46.14410778293224	213.44751573475764	
2021-11-08 14:58:59.119192	1636351139.1195812	35.921557	139.911265	48.030568067081035	213.25153948216524	
2021-11-08 14:59:00.369739	1636351140.369854	35.92156	139.91127	48.55676633344639	213.48147331244093	
2021-11-08 14:59:01.609601	1636351141.6099744	35.921552	139.91127	47.81890798402413	214.06822542290485	
2021-11-08 14:59:02.849356	1636351142.8498104	35.921548	139.911268	47.35023988811299	214.1881381166053	
2021-11-08 14:59:04.099593	1636351144.0997045	35.921545	139.911268	47.07526025937217	214.41579330917784	
2021-11-08 14:59:07.559739	1636351147.5598507	35.921547	139.911272	47.46268567982595	214.62390606793124	
2021-11-08 14:59:08.809370	1636351148.8094838	35.921552	139.911277	48.17565554368918	214.6906554728492	
2021-11-08 14:59:10.059423	1636351150.0595348	35.921553	139.91128	48.4212526296529	214.87936288548326	
2021-11-08 14:59:11.299442	1636351151.2995474	35.921557	139.911283	48.94019596139201	214.84226950807047	
2021-11-08 14:59:12.539600	1636351152.539712	35.921558	139.911283	49.0313029006522	214.7681922340562	
2021-11-08 14:59:13.789497	1636351153.789608	35.921557	139.911282	48.88868886464335	214.75545791930347	
2021-11-08 14:59:15.030029	1636351155.0301404	35.921557	139.911282	48.88868886464335	214.75545791930347	
2021-11-08 14:59:16.279465	1636351156.2795775	35.921557	139.911282	48.88868886464335	214.75545791930347	
2021-11-08 15:00:09.349517	1636351209.3496327	35.92162	139.911308	56.00740178842793	212.65059644164486	
2021-11-08 15:00:10.589918	1636351210.5900912	35.92162	139.911308	56.00740178842793	212.65059644164486	
2021-11-08 15:00:11.829448	1636351211.829555	35.921622	139.911307	56.145897455560004	212.450869960511	
2021-11-08 15:00:13.079502	1636351213.079611	35.92162	139.911305	55.86178884561489	212.41676969570992	
2021-11-08 15:00:14.329467	1636351214.3295794	35.92162	139.911303	55.76523266895025	212.26020849023772	
2021-11-08 15:00:15.579619	1636351215.5797315	35.921618	139.911302	55.52941616549992	212.30367784650525	
2021-11-08 15:00:16.829309	1636351216.8294206	35.921617	139.911302	55.43566350389776	212.36496396770147	
2021-11-08 15:00:18.079460	1636351218.079572	35.921615	139.9113	55.15160544127175	212.3299820893756	
