2021-11-20 09:13:15.077504	2.230539321899414	(1309.0, 35.412698, 138.592663, 906.8, 38.9)	12.2892	915.434	49.2449	854.1749	0	0	
2021-11-20 09:13:16.217692	3.3707196712493896	(1310.0, 35.412698, 138.592662, 906.8, 38.9)	12.2382	915.4165	49.2207	854.1855	0	0	
2021-11-20 09:13:17.337677	4.490711688995361	(1311.0, 35.4127, 138.59266, 906.7, 38.9)	12.2229	915.4492	49.3696	853.8354	0	0	
2021-11-20 09:13:18.457513	5.610547780990601	(1317.0, 35.412705, 138.592653, 0.0, 0.0)	12.1872	915.3989	49.518	854.1961	0	0	
2021-11-20 09:13:19.587650	6.7406840324401855	(1318.0, 35.412705, 138.592653, 906.7, 38.9)	12.1617	915.4444	49.6436	853.6969	0	0	
2021-11-20 09:13:20.707521	7.860556125640869	(1319.0, 35.412705, 138.592653, 906.7, 38.9)	12.075	915.4308	49.7678	853.5639	0	0	
2021-11-20 09:13:21.827478	8.98050594329834	(1319.0, 35.412705, 138.592653, 906.7, 38.9)	12.0037	915.3845	50.0987	853.7807	0	0	
2021-11-20 09:13:23.957399	11.110498189926147	(1321.0, 35.412705, 138.592655, 906.6, 38.9)	11.9833	915.41	49.9949	853.4826	0	0	
2021-11-20 09:13:25.087532	12.240566730499268	(1322.0, 35.412705, 138.592655, 906.6, 38.9)	11.9578	915.3741	49.6273	853.74	0	0	
2021-11-20 09:13:26.227536	13.380571842193604	(1323.0, 35.412703, 138.592655, 906.6, 38.9)	11.9323	915.3924	49.5693	853.4934	0	0	
2021-11-20 09:13:27.357462	14.510492086410522	(1323.0, 35.412703, 138.592655, 0.0, 0.0)	11.8864	915.4091	50.1072	853.2009	0	0	
2021-11-20 09:13:28.477444	15.630473613739014	(1324.0, 35.412703, 138.592655, 906.6, 38.9)	11.8558	915.3931	50.4848	853.2578	0	0	
2021-11-20 09:13:29.597706	16.750739812850952	(1322.0, 35.412705, 138.592655, 906.6, 38.9)	11.8201	915.4784	50.6043	852.3589	0	0	
2021-11-20 09:13:30.737507	17.890540599822998	(1325.0, 35.412703, 138.592655, 906.6, 38.9)	11.7997	915.4768	50.6954	852.313	0	0	
2021-11-20 09:13:32.877460	20.03048825263977	(1326.0, 35.412702, 138.592655, 906.5, 38.9)	11.7997	915.3954	50.7413	853.0684	0	0	
2021-11-20 09:13:34.007495	21.160529851913452	(1333.0, 35.4127, 138.592653, 906.4, 38.9)	11.7895	915.4082	51.6292	852.9195	0	0	
2021-11-20 09:13:35.147523	22.300559043884277	(1334.0, 35.4127, 138.592653, 906.4, 38.9)	11.7691	915.4608	51.6115	852.3701	0	0	
2021-11-20 09:13:36.279173	23.432201385498047	(1335.0, 35.4127, 138.592655, 906.4, 38.9)	11.7538	915.4121	51.4105	852.7761	0	0	
2021-11-20 09:13:37.407477	24.560504913330078	(1334.0, 35.4127, 138.592653, 0.0, 0.0)	11.7589	915.4193	51.5653	852.7247	0	0	
2021-11-20 09:13:38.527928	25.680963277816772	(1336.0, 35.4127, 138.592655, 906.3, 38.9)	11.7181	915.4702	51.3808	852.1295	0	0	
2021-11-20 09:13:39.657501	26.810535192489624	(1337.0, 35.4127, 138.592657, 906.3, 38.9)	11.7079	915.4559	51.4092	852.2324	0	0	
2021-11-20 09:13:40.777515	27.930551767349243	(1338.0, 35.412702, 138.592657, 906.3, 38.9)	11.6926	915.4614	51.4775	852.1351	0	0	
2021-11-20 09:13:42.917475	30.07050609588623	(1339.0, 35.412702, 138.592658, 906.3, 38.9)	11.662	915.4996	51.259	851.689	0	0	
2021-11-20 09:13:44.057438	31.210468769073486	(1337.0, 35.4127, 138.592657, 0.0, 0.0)	11.6569	915.4924	51.3906	851.7404	0	0	
2021-11-20 09:13:45.187517	32.34055137634277	(1338.0, 35.412702, 138.592657, 906.3, 38.9)	11.6569	915.4924	51.6083	851.7404	0	0	
2021-11-20 09:13:46.327518	33.480552673339844	(1341.0, 35.412703, 138.592658, 906.2, 38.9)	11.6161	915.5163	51.7617	851.3974	0	0	
2021-11-20 09:13:47.467460	34.62048888206482	(1342.0, 35.412703, 138.592657, 0.0, 0.0)	11.5753	915.4317	51.6632	852.0603	0	0	
2021-11-20 09:13:48.587506	35.74053931236267	(1349.0, 35.412707, 138.59266, 906.1, 38.9)	11.5039	915.4395	51.6726	851.7744	0	0	
2021-11-20 09:13:50.737942	37.890971183776855	(1350.0, 35.412707, 138.59266, 906.1, 38.9)	11.4835	915.4107	51.2998	851.98	0	2	
2021-11-20 09:13:52.387455	39.540485858917236	(1349.0, 35.412707, 138.59266, 0.0, 0.0)	11.4784	915.4577	51.1909	851.5287	0	2	
2021-11-20 09:13:53.507522	40.660555601119995	(1351.0, 35.412707, 138.592662, 906.1, 38.9)	11.4376	915.3731	51.0294	852.1912	0	0	
