1	Setup phase	2021-11-08 14:43:03.249918	0.042566537857055664	
2	Release Phase Started	2021-11-08 14:43:04.299317	1.091972827911377	
3	Landing phase	2021-11-08 14:43:10.119581	6.9122314453125	
4	Melting phase start	2021-11-08 14:43:17.009344	13.801999807357788	
5	Paraavo phase start	2021-11-08 14:43:23.809500	20.6021568775177	
6	panorama shooting phase start	2021-11-08 14:43:32.359545	29.152199506759644	
7	GPSrun phase start	2021-11-08 14:45:31.559239	148.35189366340637	
8	image run phase start	2021-11-08 14:46:14.939535	191.73218941688538	
