1	Setup phase	2021-11-12 13:32:51.601243	0.02741718292236328	
2	Release Phase Started	2021-11-12 13:32:52.759901	1.1860663890838623	
3	Landing phase	2021-11-12 13:32:58.569834	6.996295690536499	
4	Melting phase start	2021-11-12 13:33:05.629755	14.05592393875122	
5	Paraavo phase start	2021-11-12 13:33:28.109987	36.53615999221802	
6	panorama shooting phase start	2021-11-12 13:33:38.090132	46.516305685043335	
7	GPSrun phase start	2021-11-12 13:35:05.159765	133.5859398841858	
8	image run phase start	2021-11-12 13:35:57.560002	185.98658061027527	
