2021-11-17 18:27:06.302618	22.439037084579468	(92705.0, 35.920445, 139.910807, 26.1, 39.2)	1	0.004557291666666667	70.0	/home/pi/Desktop/cansat2021/photo_paradete/paradete0169.jpg	
2021-11-17 18:27:07.672766	23.809188842773438	(92707.0, 35.920443, 139.910807, 25.6, 39.2)	1	0.004557291666666667	-15.625	/home/pi/Desktop/cansat2021/photo_paradete/paradete0170.jpg	
2021-11-17 18:27:09.052532	25.188949584960938	(92708.0, 35.920442, 139.910807, 25.3, 39.2)	1	0.022135416666666664	-92.5	/home/pi/Desktop/cansat2021/photo_paradete/paradete0171.jpg	
2021-11-17 18:27:10.412552	26.54897451400757	(92709.0, 35.920442, 139.910807, 25.1, 39.2)	-1	0	-1	/home/pi/Desktop/cansat2021/photo_paradete/paradete0172.jpg	
2021-11-17 18:27:13.232707	29.369124174118042	(92711.0, 35.920443, 139.910807, 24.6, 39.2)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0173.jpg	
2021-11-17 18:27:16.012749	32.149160385131836	(92712.0, 35.920443, 139.910807, 24.3, 39.2)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0174.jpg	
2021-11-17 18:28:21.642672	97.77908420562744	(92820.0, 35.920443, 139.910848, 18.0, 39.2)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0175.jpg	
2021-11-17 18:28:24.462703	100.59912109375	(92822.0, 35.920447, 139.910847, 18.1, 39.2)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0176.jpg	
2021-11-17 18:28:27.262444	103.39886140823364	(92825.0, 35.920452, 139.910852, 18.2, 39.2)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0177.jpg	
2021-11-17 18:28:30.063912	106.20032954216003	(92828.0, 35.920457, 139.910878, 18.3, 39.2)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0178.jpg	
