2021-11-12 13:35:17.669788	1636691717.6699045	35.920795	139.910962	44.39452423232656	1.3046973965380784	
2021-11-12 13:35:18.940142	1636691718.940535	35.920795	139.910962	44.39452423232656	1.3046973965380784	
2021-11-12 13:35:20.210290	1636691720.2104087	35.920795	139.910963	44.3925609254315	1.1882415921338165	
2021-11-12 13:35:21.479741	1636691721.480161	35.920813	139.910972	42.385917483563	0.14640091016258405	
2021-11-12 13:35:22.739985	1636691722.7403252	35.920822	139.910975	41.38748015247726	359.7751006064732	
2021-11-12 13:35:24.010075	1636691724.0104613	35.920832	139.910977	40.27904610195198	359.5121421321882	
2021-11-12 13:35:25.270572	1636691725.270684	35.92084	139.910975	39.39026071254196	359.7636973834942	
2021-11-12 13:35:26.530312	1636691726.5304306	35.920857	139.91097	37.50475965158931	0.44121628291986836	
2021-11-12 13:35:28.809975	1636691728.8100903	35.920877	139.910965	35.292257441475584	1.201572263254058	
2021-11-12 13:35:30.079872	1636691730.0799892	35.920888	139.910965	34.0720025573158	1.2446120316640965	
2021-11-12 13:35:31.360708	1636691731.3608248	35.9209	139.910963	32.74541647012088	1.6109813901897614	
2021-11-12 13:35:32.630204	1636691732.6303208	35.920922	139.910963	30.305393240397642	1.7407271663296935	
2021-11-12 13:35:33.890074	1636691733.8901918	35.920932	139.910965	29.1912154456927	1.452753250621763	
2021-11-12 13:35:35.170163	1636691735.170281	35.920945	139.910965	27.74925522171157	1.5282614772651708	
2021-11-12 13:35:36.440363	1636691736.4404798	35.920957	139.910965	26.41826227939058	1.605277325095084	
2021-11-12 13:35:37.700177	1636691737.7002938	35.92098	139.910967	23.862432556115	1.3436941675770435	
2021-11-12 13:35:39.970320	1636691739.9704351	35.921002	139.910965	21.427589272419027	1.9792951862752708	
2021-11-12 13:35:41.220164	1636691741.2202814	35.921012	139.910963	20.32608711003947	2.5958441825934644	
2021-11-12 13:35:42.490140	1636691742.4902582	35.921028	139.91096	18.568167123368376	3.6786550267176157	
2021-11-12 13:35:44.759981	1636691744.7600963	35.92104	139.91096	17.239631758282844	3.9625792803977196	
2021-11-12 13:35:46.020031	1636691746.0201464	35.921062	139.91096	14.805362589093695	4.615411434647998	
2021-11-12 13:35:47.290268	1636691747.2903852	35.921072	139.910958	13.716552128764658	5.73998924819293	
2021-11-12 13:35:48.549848	1636691748.5499668	35.921092	139.910957	11.521773079035727	7.290444251428968	
2021-11-12 13:35:49.819986	1636691749.8201025	35.921103	139.910958	10.29986170641159	7.654034818118323	
2021-11-12 13:35:52.100082	1636691752.100463	35.921127	139.910957	7.685471646445743	10.966938144706427	
2021-11-12 13:35:53.370256	1636691753.370373	35.921138	139.910957	6.491383341738904	13.016849782178305	
