2021-11-21 14:15:45.354866	156.73899102210999	(51309.0, 35.412403, 138.592695, 909.5, 38.9)	14.6198	918.1189	58.7198	836.0125	0	0	
2021-11-21 14:15:46.484900	157.86908745765686	(51546.0, 35.412268, 138.592628, 896.2, 38.9)	14.6198	918.1462	58.7256	835.758	0	0	
2021-11-21 14:15:48.616528	160.00064754486084	(51548.0, 35.412268, 138.592628, 896.2, 38.9)	14.6198	918.1462	58.714	835.758	0	0	
2021-11-21 14:15:49.744970	161.1290910243988	(51549.0, 35.412268, 138.592628, 896.2, 38.9)	14.6198	918.2006	58.7313	835.2489	0	0	
2021-11-21 14:15:50.864951	162.24907565116882	(51550.0, 35.412268, 138.592628, 896.1, 38.9)	14.6147	918.0845	58.7081	836.3194	0	0	
2021-11-21 14:15:51.985007	163.36934518814087	(51551.0, 35.412268, 138.592628, 896.1, 38.9)	14.6249	918.2078	58.7258	835.1966	0	0	
2021-11-21 14:15:53.104962	164.48908758163452	(51552.0, 35.412268, 138.592628, 896.1, 38.9)	14.6147	918.0845	58.7253	836.3194	0	0	
2021-11-21 14:15:54.224908	165.60903120040894	(51553.0, 35.412268, 138.592628, 896.1, 38.9)	14.6249	918.1534	58.7258	835.7056	0	0	
2021-11-21 14:15:55.354794	166.7389726638794	(51555.0, 35.412268, 138.592628, 896.1, 38.9)	14.6198	918.0917	58.7256	836.267	0	0	
2021-11-21 14:15:56.474799	167.85891819000244	(51556.0, 35.412268, 138.592628, 896.1, 38.9)	14.6147	918.0573	58.7196	836.5739	0	0	
2021-11-21 14:15:57.594985	168.97911071777344	(51557.0, 35.412268, 138.592628, 896.0, 38.9)	14.6198	918.0917	58.7256	836.267	0	0	
2021-11-21 14:15:58.734848	170.1189739704132	(51558.0, 35.412268, 138.592628, 896.0, 38.9)	14.63	918.1333	58.7145	835.9078	0	0	
2021-11-21 14:15:59.854833	171.23895287513733	(51559.0, 35.412268, 138.592628, 896.0, 38.9)	14.6249	918.1261	58.7315	835.9601	0	0	
2021-11-21 14:16:00.976734	172.36085534095764	(51600.0, 35.412268, 138.592628, 896.0, 38.9)	14.6147	918.0845	58.7138	836.3194	0	0	
2021-11-21 14:16:02.114746	173.49892354011536	(51601.0, 35.412268, 138.592628, 896.0, 38.9)	14.6147	918.1118	58.7138	836.0648	0	0	
2021-11-21 14:16:03.235127	174.6192512512207	(51602.0, 35.412268, 138.592628, 896.0, 38.9)	14.6198	918.1462	58.7256	835.758	0	0	
2021-11-21 14:16:04.364997	175.74912095069885	(51604.0, 35.412268, 138.592628, 896.0, 38.9)	14.6147	918.1118	58.7253	836.0648	0	0	
2021-11-21 14:16:05.496746	176.8808672428131	(51605.0, 35.412268, 138.592628, 895.9, 38.9)	14.6198	918.1462	58.7198	835.758	0	0	
2021-11-21 14:16:06.624827	178.00894784927368	(51606.0, 35.412268, 138.592628, 895.9, 38.9)	14.6351	918.195	58.7205	835.3464	0	0	
2021-11-21 14:16:07.744851	179.12897658348083	(51607.0, 35.412268, 138.592628, 895.9, 38.9)	14.63	918.1606	58.7087	835.6533	0	0	
2021-11-21 14:16:08.884856	180.26898288726807	(51608.0, 35.412268, 138.592628, 895.9, 38.9)	14.6351	918.1405	58.732	835.8554	0	0	
2021-11-21 14:16:10.004863	181.38898849487305	(51609.0, 35.412268, 138.592628, 895.9, 38.9)	14.6147	918.0845	58.7253	836.3194	0	0	
2021-11-21 14:16:11.126598	182.51072001457214	(51610.0, 35.412268, 138.592628, 895.9, 38.9)	14.6249	918.0989	58.7258	836.2147	0	0	
2021-11-21 14:16:12.265089	183.6492145061493	(51611.0, 35.412268, 138.592628, 895.9, 38.9)	14.6351	918.086	58.7262	836.3646	0	0	
2021-11-21 14:16:13.384848	184.7690372467041	(51613.0, 35.412268, 138.592628, 895.9, 38.9)	14.6249	918.0989	58.7143	836.2147	0	0	
2021-11-21 14:16:14.504829	185.8889560699463	(51613.0, 35.412268, 138.592628, 0.0, 0.0)	14.6249	918.1534	58.7085	835.7056	0	0	
2021-11-21 14:16:15.624866	187.00899147987366	(51615.0, 35.412268, 138.592628, 895.8, 38.9)	14.6351	918.195	58.7377	835.3464	0	0	
2021-11-21 14:16:16.754969	188.139089345932	(51616.0, 35.412268, 138.592628, 895.8, 38.9)	14.63	918.1333	58.703	835.9078	0	0	
2021-11-21 14:16:17.884805	189.2689266204834	(51617.0, 35.412268, 138.592628, 895.8, 38.9)	14.63	918.1061	58.7202	836.1623	0	0	
2021-11-21 14:16:19.004914	190.38909935951233	(51618.0, 35.412268, 138.592628, 895.8, 38.9)	14.6351	918.1133	58.7147	836.11	0	0	
2021-11-21 14:16:20.144972	191.52909779548645	(51619.0, 35.412268, 138.592628, 895.8, 38.9)	14.6351	918.1405	58.709	835.8554	0	0	
2021-11-21 14:16:21.264839	192.64896440505981	(51621.0, 35.412268, 138.592628, 895.8, 38.9)	14.6351	918.1677	58.7032	835.6009	0	0	
