2021-11-20 09:14:41.247406	21.25542426109314	(1436.0, 35.4127, 138.592648, 906.5, 38.9)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0190.jpg	
2021-11-20 09:14:44.060903	24.068920850753784	(1438.0, 35.4127, 138.592647, 906.6, 38.9)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0191.jpg	
2021-11-20 09:14:46.877523	26.885542154312134	(1440.0, 35.412702, 138.592645, 906.7, 38.9)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0192.jpg	
2021-11-20 09:15:49.547316	89.55539512634277	(1546.0, 35.412713, 138.592642, 905.4, 38.9)	0	0.0006510416666666667	-98.75	/home/pi/Desktop/cansat2021/photo_paradete/paradete0193.jpg	
2021-11-20 09:15:52.317766	92.32578611373901	(1542.0, 35.412715, 138.592645, 905.7, 38.9)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0194.jpg	
2021-11-20 09:15:55.087420	95.09543895721436	(1549.0, 35.41271, 138.592645, 905.1, 38.9)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0195.jpg	
2021-11-20 09:15:57.847436	97.85545539855957	(1550.0, 35.412708, 138.592647, 905.0, 38.9)	1	0.053385416666666664	-40.0	/home/pi/Desktop/cansat2021/photo_paradete/paradete0196.jpg	
2021-11-20 09:15:59.287428	99.29544854164124	(1551.0, 35.412707, 138.592648, 904.9, 38.9)	1	0.048828125	-51.24999999999999	/home/pi/Desktop/cansat2021/photo_paradete/paradete0197.jpg	
2021-11-20 09:16:00.677472	100.68549013137817	(1551.0, 35.412707, 138.592648, 904.9, 38.9)	1	0.055989583333333336	-48.125	/home/pi/Desktop/cansat2021/photo_paradete/paradete0198.jpg	
2021-11-20 09:16:02.077542	102.08556056022644	(1551.0, 35.412707, 138.592648, 904.9, 38.9)	1	0.036458333333333336	-46.25	/home/pi/Desktop/cansat2021/photo_paradete/paradete0199.jpg	
2021-11-20 09:16:03.427446	103.43546462059021	(1551.0, 35.412707, 138.592648, 904.9, 38.9)	1	0.06705729166666667	-45.0	/home/pi/Desktop/cansat2021/photo_paradete/paradete0200.jpg	
2021-11-20 09:16:04.797576	104.80559611320496	(1601.0, 35.412713, 138.592643, 904.0, 38.9)	1	0.048828125	9.375	/home/pi/Desktop/cansat2021/photo_paradete/paradete0201.jpg	
2021-11-20 09:16:06.117411	106.12542939186096	(1602.0, 35.412713, 138.592642, 903.9, 38.9)	1	0.045572916666666664	52.5	/home/pi/Desktop/cansat2021/photo_paradete/paradete0202.jpg	
2021-11-20 09:16:07.477626	107.48564457893372	(1551.0, 35.412707, 138.592648, 904.9, 38.9)	0	100	100	/home/pi/Desktop/cansat2021/photo_paradete/paradete0203.jpg	
